,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,경기도 구리시,37.5915134,127.150095, [굿네이버스 경기구리남양주지부]년 하반기 성폭력예방인형극 아동권리교육강사 모집,굿네이버스 경기구리남양주지부,대한민국 경기도 구리시 토평동 995,2019-08-20 2019-12-27
1,경기도 구리시,37.5915146,127.1410464, 문화활동지원사업 오감톡톡 요리교실 재능기부 자원봉사자 모집,구리시장애인종합복지관,대한민국 경기도 구리시 수택2동 이문안로 86-1,2019-09-04 2019-12-18
2,경기도 구리시,37.5915146,127.1410464, 성인발달장애인과 함께하는 뮤지컬  관람 자원봉사자 모집,구리시장애인종합복지관,대한민국 경기도 구리시 수택2동 이문안로 86-1,2019-08-22 2019-08-22
3,경기도 구리시,37.5915146,127.1410464, 중증장애인을 위한 사회적응훈련 및 동아리활동 보조,구리시장애인종합복지관,대한민국 경기도 구리시 수택2동 이문안로 86-1,2019-07-04 2019-09-30
4,경기도 구리시,37.589174,127.1463691, 사랑의 도시락 배분봉사(자차이용 시시),구리시종합사회복지관,대한민국 경기도 구리시 수택3동 벌말로129번길 50,2019-06-03 2019-12-31
5,경기도 구리시,37.5915146,127.1410464, 중장년장애인 프로그램 위즐닷컴 아트문화센터 봉사자 모집,구리시장애인종합복지관,대한민국 경기도 구리시 수택2동 이문안로 86-1,2019-06-07 2019-11-29
6,경기도 구리시,37.5915146,127.1410464, 난타 재능기부 자원봉사자 모집,구리시장애인종합복지관,대한민국 경기도 구리시 수택2동 이문안로 86-1,2019-04-17 2019-12-18
7,경기도 구리시,37.5915134,127.150095, [굿네이버스 경기구리남양주지부] 년 아동성폭력예방인형극 봉사자 모집,굿네이버스 경기구리남양주지부,대한민국 경기도 구리시 토평동 995,2019-03-04 2019-11-29
8,경기도 구리시,37.5915134,127.150095, [굿네이버스 경기구리남양주지부] 동아리 두드림 기 모집,굿네이버스 경기구리남양주지부,대한민국 경기도 구리시 토평동 995,2019-03-01 2019-12-31
